# time(ps) Nwater Force (pN) Pressure Dif (atm) 
403 170 5906.905 12727.853657348745
404 164 5698.4259999999995 12278.63529297173
405 171 5941.6515 12802.723384744913
406 173 6011.144499999999 12952.462839537251
407 174 6045.891 13027.33256693342
408 167 5802.665499999999 12503.244475160236
409 170 5906.905 12727.853657348745
410 168 5837.411999999999 12578.114202556406
411 167 5802.665499999999 12503.244475160236
412 168 5837.411999999999 12578.114202556406
413 164 5698.4259999999995 12278.63529297173
414 166 5767.919 12428.374747764068
415 166 5767.919 12428.374747764068
416 170 5906.905 12727.853657348745
417 172 5976.397999999999 12877.593112141081
418 170 5906.905 12727.853657348745
419 168 5837.411999999999 12578.114202556406
420 167 5802.665499999999 12503.244475160236
421 164 5698.4259999999995 12278.63529297173
422 169 5872.1585 12652.983929952574
423 164 5698.4259999999995 12278.63529297173
424 174 6045.891 13027.33256693342
425 171 5941.6515 12802.723384744913
426 169 5872.1585 12652.983929952574
427 169 5872.1585 12652.983929952574
428 169 5872.1585 12652.983929952574
429 168 5837.411999999999 12578.114202556406
430 164 5698.4259999999995 12278.63529297173
431 168 5837.411999999999 12578.114202556406
432 168 5837.411999999999 12578.114202556406
433 167 5802.665499999999 12503.244475160236
434 170 5906.905 12727.853657348745
435 171 5941.6515 12802.723384744913
436 170 5906.905 12727.853657348745
437 167 5802.665499999999 12503.244475160236
438 167 5802.665499999999 12503.244475160236
439 172 5976.397999999999 12877.593112141081
440 169 5872.1585 12652.983929952574
441 165 5733.1725 12353.505020367898
442 166 5767.919 12428.374747764068
443 169 5872.1585 12652.983929952574
444 172 5976.397999999999 12877.593112141081
445 173 6011.144499999999 12952.462839537251
446 165 5733.1725 12353.505020367898
447 163 5663.679499999999 12203.765565575559
448 170 5906.905 12727.853657348745
449 171 5941.6515 12802.723384744913
450 173 6011.144499999999 12952.462839537251
451 169 5872.1585 12652.983929952574
452 178 6184.8769999999995 13326.811476518098
453 177 6150.130499999999 13251.941749121926
454 174 6045.891 13027.33256693342
455 170 5906.905 12727.853657348745
456 170 5906.905 12727.853657348745
457 171 5941.6515 12802.723384744913
458 168 5837.411999999999 12578.114202556406
459 165 5733.1725 12353.505020367898
460 164 5698.4259999999995 12278.63529297173
461 168 5837.411999999999 12578.114202556406
462 174 6045.891 13027.33256693342
463 172 5976.397999999999 12877.593112141081
464 171 5941.6515 12802.723384744913
465 176 6115.384 13177.07202172576
466 165 5733.1725 12353.505020367898
467 169 5872.1585 12652.983929952574
468 170 5906.905 12727.853657348745
469 174 6045.891 13027.33256693342
470 163 5663.679499999999 12203.765565575559
471 168 5837.411999999999 12578.114202556406
472 166 5767.919 12428.374747764068
473 163 5663.679499999999 12203.765565575559
474 173 6011.144499999999 12952.462839537251
475 173 6011.144499999999 12952.462839537251
476 172 5976.397999999999 12877.593112141081
477 168 5837.411999999999 12578.114202556406
478 170 5906.905 12727.853657348745
479 167 5802.665499999999 12503.244475160236
480 165 5733.1725 12353.505020367898
481 163 5663.679499999999 12203.765565575559
482 169 5872.1585 12652.983929952574
483 165 5733.1725 12353.505020367898
484 166 5767.919 12428.374747764068
485 175 6080.6375 13102.20229432959
486 175 6080.6375 13102.20229432959
487 172 5976.397999999999 12877.593112141081
488 171 5941.6515 12802.723384744913
489 175 6080.6375 13102.20229432959
490 169 5872.1585 12652.983929952574
491 164 5698.4259999999995 12278.63529297173
492 171 5941.6515 12802.723384744913
493 169 5872.1585 12652.983929952574
494 172 5976.397999999999 12877.593112141081
495 172 5976.397999999999 12877.593112141081
496 167 5802.665499999999 12503.244475160236
497 174 6045.891 13027.33256693342
498 170 5906.905 12727.853657348745
499 169 5872.1585 12652.983929952574
500 170 5906.905 12727.853657348745
